coicop,geo,year,weight
NRG,IT,2014,91.08
NRG,IT,2015,99.62
NRG,IT,2016,95.52
NRG,IT,2017,88.02
NRG,IT,2018,92.19
NRG,IT,2019,92.35
NRG,IT,2020,90.76
NRG,IT,2021,87.73
NRG,IT,2022,97.16
NRG,IT,2023,106.46
NRG,IT,2024,108.92
NRG,IT,2025,112.73
NRG,IT,2026,109.33
SERV,IT,2000,370.32
SERV,IT,2001,375.23
SERV,IT,2002,379.45
SERV,IT,2003,393.32
SERV,IT,2004,400.79
SERV,IT,2005,400.03
SERV,IT,2006,403.2
SERV,IT,2007,394.07
SERV,IT,2008,394.8
SERV,IT,2009,399.33
SERV,IT,2010,410.07
SERV,IT,2011,412.08
SERV,IT,2012,404.28
SERV,IT,2013,411.92
SERV,IT,2014,425.44
SERV,IT,2015,435.53
SERV,IT,2016,435.27
SERV,IT,2017,434.46
SERV,IT,2018,430.38
SERV,IT,2019,434.92
SERV,IT,2020,433.24
SERV,IT,2021,388.66
SERV,IT,2022,390.77
SERV,IT,2023,392.56
SERV,IT,2024,406.13
SERV,IT,2025,411.2
SERV,IT,2026,421.63
TOT_X_NRG_FOOD,IT,2000,727.15
TOT_X_NRG_FOOD,IT,2001,726.06
TOT_X_NRG_FOOD,IT,2002,742.27
TOT_X_NRG_FOOD,IT,2003,744.07
TOT_X_NRG_FOOD,IT,2004,743.58
TOT_X_NRG_FOOD,IT,2005,740.13
TOT_X_NRG_FOOD,IT,2006,742.56
TOT_X_NRG_FOOD,IT,2007,708.59
TOT_X_NRG_FOOD,IT,2008,709.06
TOT_X_NRG_FOOD,IT,2009,714.99
TOT_X_NRG_FOOD,IT,2010,719.86
TOT_X_NRG_FOOD,IT,2011,714.15
TOT_X_NRG_FOOD,IT,2012,701.48
TOT_X_NRG_FOOD,IT,2013,697.69
TOT_X_NRG_FOOD,IT,2014,701.97
TOT_X_NRG_FOOD,IT,2015,690.04
TOT_X_NRG_FOOD,IT,2016,693.56
TOT_X_NRG_FOOD,IT,2017,702.73
TOT_X_NRG_FOOD,IT,2018,699.53
TOT_X_NRG_FOOD,IT,2019,701.98
TOT_X_NRG_FOOD,IT,2020,703.93
TOT_X_NRG_FOOD,IT,2021,668.05
TOT_X_NRG_FOOD,IT,2022,672.39
TOT_X_NRG_FOOD,IT,2023,680.62
TOT_X_NRG_FOOD,IT,2024,678.81
TOT_X_NRG_FOOD,IT,2025,674.17
TOT_X_NRG_FOOD,IT,2026,681.36
CP00,NL,1996,1000.0
CP00,NL,1997,1000.0
CP00,NL,1998,1000.0
CP00,NL,1999,1000.0
CP00,NL,2000,1000.0
CP00,NL,2001,1000.0
CP00,NL,2002,1000.0
CP00,NL,2003,1000.0
CP00,NL,2004,1000.0
CP00,NL,2005,1000.0
CP00,NL,2006,1000.0
CP00,NL,2007,1000.0
CP00,NL,2008,1000.0
CP00,NL,2009,1000.0
CP00,NL,2010,1000.0
CP00,NL,2011,1000.0
CP00,NL,2012,1000.0
CP00,NL,2013,1000.0
CP00,NL,2014,1000.0
CP00,NL,2015,1000.0
CP00,NL,2016,1000.0
CP00,NL,2017,1000.0
CP00,NL,2018,1000.0
CP00,NL,2019,1000.0
CP00,NL,2020,1000.0
CP00,NL,2021,1000.0
CP00,NL,2022,1000.0
CP00,NL,2023,1000.0
CP00,NL,2024,1000.0
CP00,NL,2025,1000.0
CP00,NL,2026,1000.0
CP01,NL,1996,165.25
CP01,NL,1997,164.34
CP01,NL,1998,164.85
CP01,NL,1999,166.78
CP01,NL,2000,157.6
CP01,NL,2001,153.16
CP01,NL,2002,155.23
CP01,NL,2003,128.52
CP01,NL,2004,126.29
CP01,NL,2005,120.92
CP01,NL,2006,122.19
CP01,NL,2007,131.29
CP01,NL,2008,134.85
CP01,NL,2009,133.46
CP01,NL,2010,138.23
CP01,NL,2011,139.75
CP01,NL,2012,140.38
CP01,NL,2013,142.62
CP01,NL,2014,144.14
CP01,NL,2015,144.36
CP01,NL,2016,144.93
CP01,NL,2017,145.87
CP01,NL,2018,145.39
CP01,NL,2019,144.3
CP01,NL,2020,143.56
CP01,NL,2021,160.5
CP01,NL,2022,153.91
CP01,NL,2023,149.04
CP01,NL,2024,144.62
CP01,NL,2025,145.5
CP01,NL,2026,140.22
CP02,NL,1996,50.15
CP02,NL,1997,50.36
CP02,NL,1998,50.48
CP02,NL,1999,52.11
CP02,NL,2000,50.21
CP02,NL,2001,49.03
CP02,NL,2002,49.8
CP02,NL,2003,36.7
CP02,NL,2004,36.89
CP02,NL,2005,39.83
CP02,NL,2006,40.64
CP02,NL,2007,37.16
CP02,NL,2008,34.81
CP02,NL,2009,36.24
CP02,NL,2010,37.02
CP02,NL,2011,38.57
CP02,NL,2012,38.85
CP02,NL,2013,37.61
CP02,NL,2014,38.57
CP02,NL,2015,37.64
CP02,NL,2016,38.58
CP02,NL,2017,33.83
CP02,NL,2018,35.02
CP02,NL,2019,33.45
CP02,NL,2020,33.14
CP02,NL,2021,36.78
CP02,NL,2022,37.56
CP02,NL,2023,30.29
CP02,NL,2024,34.46
CP02,NL,2025,41.03
CP02,NL,2026,27.84
CP03,NL,1996,77.61
CP03,NL,1997,77.96
CP03,NL,1998,77.47
CP03,NL,1999,76.09
CP03,NL,2000,67.45
CP03,NL,2001,63.33
CP03,NL,2002,63.33
CP03,NL,2003,66.75
CP03,NL,2004,64.64
CP03,NL,2005,60.94
CP03,NL,2006,60.8
CP03,NL,2007,66.11
CP03,NL,2008,64.09
CP03,NL,2009,63.9
CP03,NL,2010,61.16
CP03,NL,2011,62.16
CP03,NL,2012,63.41
CP03,NL,2013,60.95
CP03,NL,2014,59.51
CP03,NL,2015,60.4
CP03,NL,2016,59.67
CP03,NL,2017,61.4
CP03,NL,2018,64.34
CP03,NL,2019,70.36
CP03,NL,2020,67.92
CP03,NL,2021,63.5
CP03,NL,2022,63.88
CP03,NL,2023,65.69
CP03,NL,2024,63.28
CP03,NL,2025,62.89
CP03,NL,2026,65.08
CP04,NL,1996,200.84
CP04,NL,1997,202.96
CP04,NL,1998,207.9
CP04,NL,1999,208.45
CP04,NL,2000,204.81
CP04,NL,2001,205.71
CP04,NL,2002,207.58
CP04,NL,2003,161.51
CP04,NL,2004,165.63
CP04,NL,2005,168.38
CP04,NL,2006,178.77
CP04,NL,2007,181.02
CP04,NL,2008,182.0
CP04,NL,2009,185.64
CP04,NL,2010,177.33
CP04,NL,2011,179.31
CP04,NL,2012,176.6
CP04,NL,2013,180.9
CP04,NL,2014,183.41
CP04,NL,2015,168.33
CP04,NL,2016,166.03
CP04,NL,2017,160.67
CP04,NL,2018,159.53
CP04,NL,2019,160.17
CP04,NL,2020,160.96
CP04,NL,2021,171.44
CP04,NL,2022,190.86
CP04,NL,2023,169.1
CP04,NL,2024,153.56
CP04,NL,2025,144.53
CP04,NL,2026,144.83
CP05,NL,1996,89.9
CP05,NL,1997,89.67
CP05,NL,1998,87.71
CP05,NL,1999,88.3
CP05,NL,2000,81.69
CP05,NL,2001,79.24
CP05,NL,2002,79.28
CP05,NL,2003,77.1
CP05,NL,2004,76.15
CP05,NL,2005,74.32
CP05,NL,2006,74.66
CP05,NL,2007,69.57
CP05,NL,2008,71.54
CP05,NL,2009,70.74
CP05,NL,2010,72.68
CP05,NL,2011,70.48
CP05,NL,2012,70.28
CP05,NL,2013,67.65
CP05,NL,2014,65.01
CP05,NL,2015,61.45
CP05,NL,2016,62.81
CP05,NL,2017,63.69
CP05,NL,2018,62.58
CP05,NL,2019,68.88
CP05,NL,2020,66.32
CP05,NL,2021,79.9
CP05,NL,2022,73.5
CP05,NL,2023,72.84
CP05,NL,2024,72.19
CP05,NL,2025,76.79
CP05,NL,2026,79.2
CP06,NL,1996,6.82
CP06,NL,1997,6.86
CP06,NL,1998,6.81
CP06,NL,1999,6.72
CP06,NL,2000,21.74
CP06,NL,2001,41.83
CP06,NL,2002,43.63
CP06,NL,2003,46.82
CP06,NL,2004,46.62
CP06,NL,2005,51.06
CP06,NL,2006,31.74
CP06,NL,2007,25.95
CP06,NL,2008,26.41
CP06,NL,2009,28.8
CP06,NL,2010,27.2
CP06,NL,2011,26.83
CP06,NL,2012,28.64
CP06,NL,2013,28.19
CP06,NL,2014,30.28
CP06,NL,2015,32.27
CP06,NL,2016,28.26
CP06,NL,2017,29.4
CP06,NL,2018,28.47
CP06,NL,2019,28.53
CP06,NL,2020,26.74
CP06,NL,2021,24.38
CP06,NL,2022,27.43
CP06,NL,2023,23.63
CP06,NL,2024,28.09
CP06,NL,2025,28.81
CP06,NL,2026,31.4
CP07,NL,1996,145.62
CP07,NL,1997,145.24
CP07,NL,1998,144.1
CP07,NL,1999,140.15
CP07,NL,2000,136.69
CP07,NL,2001,134.27
CP07,NL,2002,129.18
CP07,NL,2003,140.54
CP07,NL,2004,141.12
CP07,NL,2005,143.92
CP07,NL,2006,152.52
CP07,NL,2007,141.88
CP07,NL,2008,148.2
CP07,NL,2009,140.05
CP07,NL,2010,143.13
CP07,NL,2011,150.9
CP07,NL,2012,153.53
CP07,NL,2013,152.32
CP07,NL,2014,147.51
CP07,NL,2015,138.11
CP07,NL,2016,137.28
CP07,NL,2017,142.44
CP07,NL,2018,138.96
CP07,NL,2019,134.34
CP07,NL,2020,140.77
CP07,NL,2021,129.69
CP07,NL,2022,133.86
CP07,NL,2023,129.59
CP07,NL,2024,140.15
CP07,NL,2025,141.79
CP07,NL,2026,137.76
CP08,NL,1996,48.9
CP08,NL,1997,48.26
CP08,NL,1998,46.36
CP08,NL,1999,44.91
CP08,NL,2000,39.65
CP08,NL,2001,33.93
CP08,NL,2002,32.32
CP08,NL,2003,56.68
CP08,NL,2004,55.07
CP08,NL,2005,52.02
CP08,NL,2006,50.51
CP08,NL,2007,75.01
CP08,NL,2008,72.54
CP08,NL,2009,72.09
CP08,NL,2010,69.9
CP08,NL,2011,68.02
CP08,NL,2012,65.94
CP08,NL,2013,65.95
CP08,NL,2014,64.5
CP08,NL,2015,60.81
CP08,NL,2016,59.03
CP08,NL,2017,57.78
CP08,NL,2018,56.07
CP08,NL,2019,51.74
CP08,NL,2020,50.94
CP08,NL,2021,55.24
CP08,NL,2022,50.34
CP08,NL,2023,44.93
CP08,NL,2024,44.16
CP08,NL,2025,48.24
CP08,NL,2026,45.74
CP09,NL,1996,110.73
CP09,NL,1997,110.55
CP09,NL,1998,110.91
CP09,NL,1999,112.04
CP09,NL,2000,99.5
CP09,NL,2001,94.35
CP09,NL,2002,94.39
CP09,NL,2003,96.29
CP09,NL,2004,96.33
CP09,NL,2005,95.44
CP09,NL,2006,96.74
CP09,NL,2007,91.83
CP09,NL,2008,92.28
CP09,NL,2009,97.23
CP09,NL,2010,97.15
CP09,NL,2011,93.18
CP09,NL,2012,94.09
CP09,NL,2013,92.48
CP09,NL,2014,91.62
CP09,NL,2015,105.9
CP09,NL,2016,104.09
CP09,NL,2017,103.36
CP09,NL,2018,103.93
CP09,NL,2019,93.49
CP09,NL,2020,92.57
CP09,NL,2021,76.36
CP09,NL,2022,76.29
CP09,NL,2023,86.98
CP09,NL,2024,87.66
CP09,NL,2025,90.41
CP09,NL,2026,107.32
CP10,NL,1996,4.75
CP10,NL,1997,4.8
CP10,NL,1998,4.83
CP10,NL,1999,4.89
CP10,NL,2000,15.92
CP10,NL,2001,15.44
CP10,NL,2002,15.12
CP10,NL,2003,6.76
CP10,NL,2004,6.87
CP10,NL,2005,6.93
CP10,NL,2006,5.88
CP10,NL,2007,6.75
CP10,NL,2008,6.55
CP10,NL,2009,6.5
CP10,NL,2010,7.05
CP10,NL,2011,7.42
CP10,NL,2012,7.49
CP10,NL,2013,7.77
CP10,NL,2014,8.07
CP10,NL,2015,9.77
CP10,NL,2016,9.88
CP10,NL,2017,9.78
CP10,NL,2018,9.71
CP10,NL,2019,8.84
CP10,NL,2020,8.64
CP10,NL,2021,8.45
CP10,NL,2022,4.53
CP10,NL,2023,8.2
CP10,NL,2024,9.55
CP10,NL,2025,11.35
CP10,NL,2026,11.76
CP11,NL,1996,52.17
CP11,NL,1997,52.07
CP11,NL,1998,51.82
CP11,NL,1999,52.5
CP11,NL,2000,71.66
CP11,NL,2001,70.13
CP11,NL,2002,70.91
CP11,NL,2003,68.73
CP11,NL,2004,69.05
CP11,NL,2005,69.63
CP11,NL,2006,71.14
CP11,NL,2007,63.44
CP11,NL,2008,63.9
CP11,NL,2009,64.63
CP11,NL,2010,64.92
CP11,NL,2011,61.69
CP11,NL,2012,59.82
CP11,NL,2013,61.39
CP11,NL,2014,60.99
CP11,NL,2015,82.99
CP11,NL,2016,84.62
CP11,NL,2017,87.29
CP11,NL,2018,91.86
CP11,NL,2019,96.34
CP11,NL,2020,98.37
CP11,NL,2021,73.8
CP11,NL,2022,67.39
CP11,NL,2023,108.82
CP11,NL,2024,111.77
CP11,NL,2025,102.63
CP11,NL,2026,102.94
CP12,NL,1996,8.02
CP12,NL,1997,7.98
CP12,NL,1998,7.79
CP12,NL,1999,7.73
CP12,NL,2000,12.88
CP12,NL,2001,12.69
CP12,NL,2002,12.91
CP12,NL,2003,28.52
CP12,NL,2004,29.37
CP12,NL,2005,29.18
CP12,NL,2006,24.45
CP12,NL,2007,27.04
CP12,NL,2008,25.16
CP12,NL,2009,24.09
CP12,NL,2010,23.77
CP12,NL,2011,22.49
CP12,NL,2012,22.36
CP12,NL,2013,23.34
CP12,NL,2014,24.33
CP12,NL,2015,19.42
CP12,NL,2016,26.86
CP12,NL,2017,26.37
CP12,NL,2018,26.87
CP12,NL,2019,33.82
CP12,NL,2020,34.67
CP12,NL,2021,39.02
CP12,NL,2022,40.57
CP12,NL,2023,35.98
CP12,NL,2024,35.48
CP12,NL,2025,35.43
CP12,NL,2026,34.39
CP13,NL,1996,39.24
CP13,NL,1997,38.94
CP13,NL,1998,38.98
CP13,NL,1999,39.34
CP13,NL,2000,40.19
CP13,NL,2001,46.89
CP13,NL,2002,46.33
CP13,NL,2003,85.09
CP13,NL,2004,85.96
CP13,NL,2005,87.43
CP13,NL,2006,89.94
CP13,NL,2007,82.95
CP13,NL,2008,77.67
CP13,NL,2009,76.64
CP13,NL,2010,80.45
CP13,NL,2011,79.21
CP13,NL,2012,78.61
CP13,NL,2013,78.83
CP13,NL,2014,82.06
CP13,NL,2015,78.55
CP13,NL,2016,77.95
CP13,NL,2017,78.13
CP13,NL,2018,77.26
CP13,NL,2019,75.75
CP13,NL,2020,75.38
CP13,NL,2021,80.95
CP13,NL,2022,79.89
CP13,NL,2023,74.91
CP13,NL,2024,75.04
CP13,NL,2025,70.59
CP13,NL,2026,71.51
FOOD,NL,1996,215.4
FOOD,NL,1997,214.7
FOOD,NL,1998,215.33
FOOD,NL,1999,218.89
FOOD,NL,2000,207.81
FOOD,NL,2001,202.19
FOOD,NL,2002,205.03
FOOD,NL,2003,165.21
FOOD,NL,2004,163.18
FOOD,NL,2005,160.75
FOOD,NL,2006,162.83
FOOD,NL,2007,168.45
FOOD,NL,2008,169.66
FOOD,NL,2009,169.7
FOOD,NL,2010,175.25
FOOD,NL,2011,178.32
FOOD,NL,2012,179.23
FOOD,NL,2013,180.22
FOOD,NL,2014,182.71
FOOD,NL,2015,181.99
FOOD,NL,2016,183.51
FOOD,NL,2017,179.7
FOOD,NL,2018,180.41
FOOD,NL,2019,177.75
FOOD,NL,2020,176.7
FOOD,NL,2021,197.28
FOOD,NL,2022,191.47
FOOD,NL,2023,179.33
FOOD,NL,2024,179.08
FOOD,NL,2025,186.53
FOOD,NL,2026,168.06
IGD_NNRG,NL,2000,322.08
IGD_NNRG,NL,2001,309.17
IGD_NNRG,NL,2002,306.38
IGD_NNRG,NL,2003,338.6
IGD_NNRG,NL,2004,331.44
IGD_NNRG,NL,2005,323.29
IGD_NNRG,NL,2006,321.77
IGD_NNRG,NL,2007,308.39
IGD_NNRG,NL,2008,313.1
IGD_NNRG,NL,2009,312.08
IGD_NNRG,NL,2010,303.1
IGD_NNRG,NL,2011,296.08
IGD_NNRG,NL,2012,294.41
IGD_NNRG,NL,2013,284.72
IGD_NNRG,NL,2014,272.86
IGD_NNRG,NL,2015,271.64
IGD_NNRG,NL,2016,271.18
IGD_NNRG,NL,2017,275.28
IGD_NNRG,NL,2018,277.1
IGD_NNRG,NL,2019,288.12
IGD_NNRG,NL,2020,282.28
IGD_NNRG,NL,2021,310.14
IGD_NNRG,NL,2022,297.22
IGD_NNRG,NL,2023,288.28
IGD_NNRG,NL,2024,281.4
IGD_NNRG,NL,2025,289.26
IGD_NNRG,NL,2026,290.18
NRG,NL,1996,87.17
NRG,NL,1997,88.43
NRG,NL,1998,93.54
NRG,NL,1999,88.55
NRG,NL,2000,85.62
NRG,NL,2001,91.15
NRG,NL,2002,91.59
NRG,NL,2003,81.96
NRG,NL,2004,83.41
NRG,NL,2005,86.33
NRG,NL,2006,99.1
NRG,NL,2007,101.75
NRG,NL,2008,106.63
NRG,NL,2009,102.43
NRG,NL,2010,102.96
NRG,NL,2011,113.24
NRG,NL,2012,112.82
NRG,NL,2013,116.57
NRG,NL,2014,116.92
NRG,NL,2015,97.71
NRG,NL,2016,93.57
NRG,NL,2017,86.7
NRG,NL,2018,81.6
NRG,NL,2019,83.86
NRG,NL,2020,89.1
NRG,NL,2021,80.26
NRG,NL,2022,113.25
NRG,NL,2023,95.65
NRG,NL,2024,82.31
NRG,NL,2025,72.07
NRG,NL,2026,71.74
SERV,NL,2000,384.48
SERV,NL,2001,397.48
SERV,NL,2002,397.0
SERV,NL,2003,414.23
SERV,NL,2004,421.96
SERV,NL,2005,429.63
SERV,NL,2006,416.3
SERV,NL,2007,421.41
SERV,NL,2008,410.61
SERV,NL,2009,415.79
SERV,NL,2010,418.69
SERV,NL,2011,412.36
SERV,NL,2012,413.54
SERV,NL,2013,418.48
SERV,NL,2014,427.51
SERV,NL,2015,448.66
SERV,NL,2016,451.74
SERV,NL,2017,458.33
SERV,NL,2018,460.89
SERV,NL,2019,450.27
SERV,NL,2020,451.93
SERV,NL,2021,412.32
SERV,NL,2022,398.06
SERV,NL,2023,436.74
SERV,NL,2024,457.21
SERV,NL,2025,452.13
SERV,NL,2026,470.02
TOT_X_NRG_FOOD,NL,2000,706.56
TOT_X_NRG_FOOD,NL,2001,706.66
TOT_X_NRG_FOOD,NL,2002,703.38
TOT_X_NRG_FOOD,NL,2003,752.83
TOT_X_NRG_FOOD,NL,2004,753.4
TOT_X_NRG_FOOD,NL,2005,752.92
TOT_X_NRG_FOOD,NL,2006,738.07
TOT_X_NRG_FOOD,NL,2007,729.8
TOT_X_NRG_FOOD,NL,2008,723.71
TOT_X_NRG_FOOD,NL,2009,727.87
TOT_X_NRG_FOOD,NL,2010,721.79
TOT_X_NRG_FOOD,NL,2011,708.44
TOT_X_NRG_FOOD,NL,2012,707.94
TOT_X_NRG_FOOD,NL,2013,703.2
TOT_X_NRG_FOOD,NL,2014,700.37
TOT_X_NRG_FOOD,NL,2015,720.3
TOT_X_NRG_FOOD,NL,2016,722.92
TOT_X_NRG_FOOD,NL,2017,733.61
TOT_X_NRG_FOOD,NL,2018,737.99
TOT_X_NRG_FOOD,NL,2019,738.39
TOT_X_NRG_FOOD,NL,2020,734.21
TOT_X_NRG_FOOD,NL,2021,722.46
TOT_X_NRG_FOOD,NL,2022,695.28
TOT_X_NRG_FOOD,NL,2023,725.02
TOT_X_NRG_FOOD,NL,2024,738.61
TOT_X_NRG_FOOD,NL,2025,741.4
TOT_X_NRG_FOOD,NL,2026,760.2
