geo,date,yoy_official,sum_contrib,C_CP01,C_CP02,C_CP03,C_CP04,C_CP05,C_CP06,C_CP07,C_CP08,C_CP09,C_CP10,C_CP11,C_CP12,diff
EA,2003-05-01,1.8065487391795365,1.8215634477209246,0.00796604073346827,0.14436260361394723,0.011521317122458356,0.14000170487470054,0.031223068857172555,0.07163595416709424,0.23002321429019906,0.23892311212317877,0.023465746294623745,-0.02006887039168276,0.40954613292288267,0.5329634231128818,0.015014708541388089
EA,2003-06-01,1.983180620057734,1.9902489754624042,0.11237977210284103,0.1365249220842713,-0.012262407458002758,0.1655646845319627,0.027553325313108466,0.07166579886086223,0.27682388519285894,0.23789360179435368,0.04074171479213957,-0.019951234467335214,0.4217109235732358,0.531603989142108,0.007068355404670212
EA,2003-07-01,1.9349164467897806,1.9203217962553198,0.11909975743902833,0.13786461126309976,-0.05907674702372118,0.17359822110836778,0.032284265913384715,0.060083943143372204,0.3138955198710487,0.24085598108405226,-0.0014406558804151558,-0.019234551635858868,0.4082993681224491,0.5140920828505121,-0.01459465053446074
EA,2003-08-01,2.0215971873430494,2.0476845842487315,0.16488312873699187,0.129276180896748,-0.07179599941865643,0.17532289522242495,0.03220688793071712,0.05296192770435832,0.3647101854397474,0.24138296435918355,0.048098447591930944,-0.020297556255695865,0.4250070323254503,0.5059284897155315,0.02608739690568207
EA,2003-09-01,2.1292585170340717,2.114844839898061,0.23811714401257536,0.1371790582773445,-0.02542411548945279,0.1469515517408511,0.03286860083855423,0.05235482907254158,0.3171189134168523,0.24596479637468827,0.05690044040177729,-0.023588523571439615,0.4266039719855592,0.5097981728382098,-0.014413677136010605
EA,2003-10-01,2.0367362239160247,2.0367227323244568,0.21402169082887393,0.17236325748761935,-0.016948250570515914,0.14826162497821938,0.026355886724312664,0.06070630369413943,0.23746909695330073,0.22961385492920663,0.054562565450419695,-0.024786044149380505,0.4181105297430562,0.5169922162552054,-1.3491591567937888e-05
EA,2003-11-01,2.1633112417156486,2.1588196155048744,0.21028824361397028,0.2244557823320935,-0.014500105439757714,0.17816866061986653,0.018120667610940805,0.05416434950663309,0.31444161865004056,0.2371134709303657,0.0383738393779412,-0.024887583164299863,0.40938400202923636,0.5136966694378439,-0.004491626210774147
EA,2003-12-01,1.9785963165754206,2.008233565360581,0.16006712329838768,0.22067231173013355,-0.018837176936087257,0.13911812268523877,0.016177538685540754,0.048860165772167875,0.3129746572243201,0.2296916187453916,0.017967203802193184,-0.025839751532960125,0.39996354825124264,0.5074182036350122,0.029637248785160608
EA,2004-01-01,1.8057285180572924,1.7935621648996558,0.43608036638605807,0.10464750080106035,-0.04789719300830583,0.21008095374951413,0.01437689084319281,0.3496180727866776,0.030159328130556898,0.04672643557797231,0.036987543948732556,0.027239758731454095,0.30827868432569283,0.27726382262704974,-0.012166353157636589
EA,2004-02-01,1.6373108409823756,1.6228338527740047,0.36084836464665104,0.08993174829788689,0.006056185488480776,0.1279250362225977,0.012409945181458435,0.3513871270100134,-0.036705763864432556,0.04314181503492902,0.04340138703699964,0.026116940009274024,0.31983829097473154,0.27848277673541494,-0.014476988208370845
EA,2004-03-01,1.7020226936359073,1.6683565154765223,0.32433872900583777,0.20447076698932426,0.0003478917073499635,0.11244909331085695,0.007739173001479558,0.34400969029511314,-0.0011201393787829662,0.0319931007389083,0.03392460093707742,0.02446215999225465,0.30553881108250125,0.2802026377946021,-0.033666178159384996
EA,2004-04-01,2.05639699544391,2.046860422192765,0.31434996256763315,0.18682250860941685,0.029265583965554016,0.21980016036975414,0.0058512925149122015,0.37708472985676555,0.2553939634296392,0.023797437897544786,0.03280786754860453,0.023795120781690427,0.2989760846046857,0.2789157100465641,-0.009536573251144986
EA,2004-05-01,2.4522489217498444,2.4371603088302187,0.3185562050005683,0.20073830605245496,0.034627024509214656,0.292277089551115,0.0012934354342873187,0.3705781943962024,0.5381059334396012,0.015853718162156926,0.05261033045103999,0.02381128317599931,0.3155899050073443,0.27311888365023435,-0.01508861291962571
EA,2004-06-01,2.3753846153846236,2.3735485138481076,0.27795345943837024,0.19908602098479541,0.03089447979072938,0.2918635938247685,0.007449606345317122,0.3716393393217721,0.5037139974725339,0.011487959851862137,0.046752748679160475,0.023656748563986557,0.32794706058268946,0.28110349899212284,-0.0018361015365160327
EA,2004-07-01,2.3049426845803023,2.3113702283856767,0.23778903350908415,0.19558837440869656,-0.013204013560489336,0.30445226830459304,0.009331121737902745,0.39225543612714414,0.4840451223238505,0.0023083245128338345,0.0671718363635771,0.02418337426126652,0.3300788729752796,0.2773704774219378,0.006427543805374469
EA,2004-08-01,2.3630769230769344,2.329107353247528,0.14318037880258536,0.19278166402220456,0.03225213804084385,0.34717476086023696,0.013682547006245964,0.39116784996007026,0.5005211809401172,-0.0026734268062764514,0.0812097555266663,0.02452191325037708,0.32726554337273994,0.2780230482717168,-0.03396956982940624
EA,2004-09-01,2.1093941623743007,2.117705039743167,0.020390538838825675,0.18274115740651709,0.00874058243527678,0.3664093361084117,0.007334581007494029,0.3981838275112211,0.4871550371266087,-0.009778294623787941,0.0438444910016614,0.02511859747211833,0.3245141785446983,0.2630510069141214,0.008310877368866265
EA,2004-10-01,2.3634582414891137,2.3597407008937163,0.022235013973663315,0.14827358527868334,0.030461876541232974,0.47027773628220215,0.007276202545378789,0.3913389738287939,0.6641914677276248,-0.0002093141456753353,0.050393882194418295,0.027133041008200402,0.29782279749760826,0.25054543816158553,-0.003717540595397306
EA,2004-11-01,2.2399020807833514,2.2367521411472415,0.03177240427439713,0.09233688011052527,0.020034317832794215,0.4638910934863745,0.008109607953200964,0.39073171111427507,0.6047928862326011,-0.008021087215577243,0.046132479361956864,0.027978734768055968,0.30134004695300387,0.2576530662756341,-0.0031499396361098775
EA,2004-12-01,2.318486882245252,2.293108850330829,0.10793158756877835,0.20164500417370296,0.007736982964633526,0.4542954025711186,0.0036756368846141414,0.394563946092477,0.5025971583149174,-0.006235271904259311,0.04441078953504959,0.02826373232278688,0.2983280600304992,0.2558958217765106,-0.025378031914423005
EA,2005-01-01,1.9204892966360854,1.94668130446814,0.1823709421070901,0.211097367890152,0.13076277976799208,0.514135993813729,0.0702084493059715,0.06446073877502388,0.4287199988881448,0.09982084987266955,0.13390795059047306,0.04291446409535621,-0.1014258313635714,0.16970760072510915,0.026192007832054554
EA,2005-02-01,2.050280693190154,2.0634301685266165,0.2799850121887932,0.20092248046529623,0.054594398409736525,0.5659499308243576,0.06741331581935928,0.06708385273491894,0.4901154318663613,0.11473639582518669,0.11674952768231722,0.042950179644531926,-0.09316590646312498,0.1560955495288824,0.01314947533646249
EA,2005-03-01,2.1707494542808625,2.1784625810289016,0.3246236256269664,0.08277631724616506,0.08848933438449644,0.6128928348150635,0.06437053304240169,0.06272082457650123,0.5605630780868531,0.12313109144227456,0.14634688801539,0.04305323455368546,-0.09173429855339822,0.16122911779250262,0.007713126748039034
EA,2005-04-01,2.075289575289574,2.107370424020576,0.2795072218794875,0.08614597002833954,0.11651294136863426,0.6580801996767712,0.06317283276029939,0.034295921068621345,0.5803674533151085,0.11456096354336344,0.07195220644667653,0.04296148397287994,-0.10465854090162965,0.16447177086202394,0.03208084873100203
EA,2005-05-01,1.972576377195101,1.9749107010398803,0.2867282832702821,0.07102113333141447,0.10415224747405574,0.6016721978894183,0.06727794165726164,0.032140042402238674,0.4100811132614724,0.10220487472308266,0.17844109979414238,0.042830029776679636,-0.08762005762470536,0.16598179508453756,0.0023343238447792736
EA,2005-06-01,2.0317383986535154,2.0288345437190496,0.25628450199913133,0.07146947772111045,0.10434806526193087,0.6736400527954757,0.06034758712208161,0.03016112115755731,0.5314547973689309,0.10393970044147018,0.10943832058469811,0.04280943346517366,-0.11094275963493418,0.1558842454364237,-0.002903854934465766
EA,2005-07-01,2.1445783132530094,2.1497381987015647,0.23300079854123093,0.08610612257185306,0.04766883521142817,0.7292848791300909,0.043214293014996324,0.014960854915519909,0.6927154922586855,0.10274863763147668,0.11367688537087918,0.0420592115476829,-0.10385260734273327,0.14815479585045427,0.005159885448555279
EA,2005-08-01,2.176265480341466,2.1860074473124764,0.297807096860022,0.0864971066010926,0.032427804961882564,0.7216172366019764,0.042258460986662943,0.012533525594097178,0.6831322553826293,0.10346213909575211,0.12089870404914116,0.04197613854056207,-0.10747651547545294,0.15087349411411127,0.009741966971010374
